merchant_id,payment_month,mtu_type,txn_count,gmv,churn_month
CZIHm2FZWKouw0,2022-01-01,Retained,6,6397.0,
CZIHm2FZWKouw0,2022-02-01,Retained,7,6407.0,
CZIHm2FZWKouw0,2022-06-01,Retained,13,10896.0,
CZIHm2FZWKouw0,2023-05-01,Retained,11,11197.0,
CfHSAQTagUheXj,2021-10-01,Retained,1,25000.0,2021-11-01
ChGYrWX6EYSEFi,2022-02-01,Retained,7,175000.0,
Hb2fzi9WFZu6jW,2023-07-01,Retained,31,451800.0,2023-08-01
HjSNbrJ8aHSvgW,2022-05-01,Revived,1,250.0,2022-06-01
HmLQ8hvYFS2vcH,2021-11-01,Retained,2,5900.0,
HmLQ8hvYFS2vcH,2021-12-01,Retained,3,2952.0,
JqO0PDVkbI2EHs,2022-08-01,New,1,10.0,2022-09-01
Jv9JkuUCmdxa0f,2022-08-01,Retained,10,11670.0,2022-09-01
Jx3sYdCl5j1n9f,2022-09-01,Retained,1825,107108.0,2022-10-01
JyiSlIbxiupI7R,2023-07-01,Revived,1,1040.0,2023-08-01
K0K7kceuXHZx6p,2022-08-01,New,1,15000.0,2022-09-01
K5E5pl7nCOmehD,2022-08-01,New,1,100.0,2022-09-01
KpnDoUmynmavYZ,2023-07-01,Retained,2,717.0,2023-08-01
GYCQnctryJLW8y,2021-12-01,Revived,1,399.2,2022-01-01
GaGcldbalyihu5,2021-11-01,Retained,10,6605.0,
GaGcldbalyihu5,2021-12-01,Retained,4,3312.0,
GeXiddjmrnU1qJ,2021-10-01,Retained,1,5.0,
GeXiddjmrnU1qJ,2022-02-01,Revived,4,20.0,
Gpf58ATpA20tbP,2023-07-01,Retained,1,200.0,2023-08-01
FC5ZXiJbzNmaFG,2022-08-01,Retained,6,49764.65,
FPwuN4rWo88j2P,2022-03-01,Revived,13,351277.0,2022-04-01
FRO6BqRwXuhhui,2022-06-01,Retained,12,9341.0,
FRO6BqRwXuhhui,2022-12-01,Retained,12,9790.0,
FRO6BqRwXuhhui,2023-06-01,Retained,13,9453.0,
FSKdpBQTcMx7Zf,2021-10-01,Retained,72,89179.95,
FSKdpBQTcMx7Zf,2021-12-01,Retained,37,36958.05,
FT4TcXUL8TOSYC,2023-03-01,Revived,2,26499.0,2023-04-01
FgLsC8l7ylzqtS,2022-05-01,Revived,2,198.0,2022-06-01
FbLjTXRcNJDHvY,2022-10-01,Retained,7,10443.0,
Fg9I6QCVeqoEvq,2021-10-01,Retained,4,2448.0,
Fg9I6QCVeqoEvq,2021-12-01,Retained,1,400.0,2022-01-01
Fu9nnNytsukcEy,2021-11-01,Retained,14,9656.0,
FwIW2uiXkJTp72,2021-11-01,Retained,2,2477.0,
Fx7rKOuwkUYWfO,2022-07-01,New,1,10.0,2022-08-01
FyoF4DmNvEzRuu,2021-08-01,Retained,1,32401.83,2021-09-01
GrCP9iZz74VYd5,2022-02-01,Retained,10541,16483540.0,
GvadnGiSn7nUFe,2023-04-01,Revived,1,5000.0,
GztaIyqVZskzHm,2023-07-01,Retained,5,6725.0,2023-08-01
H1eHCUaZguLWuw,2021-12-01,Retained,27,44095.0,
H1eHCUaZguLWuw,2022-02-01,Retained,17,34490.0,
H8nKfCmVZi56Fe,2022-05-01,Retained,19,738725.0,
HEYFZiFKgj4wYE,2023-07-01,Retained,132,257828.12,2023-08-01
HJ1kmbxQ554PWY,2021-10-01,Revived,19,4835.18,
HLima9I7ZnQh83,2023-04-01,Retained,7,58585.0,
HM45OacMOd24o5,2022-02-01,Retained,7,4408.0,
HVXXQxKl4KGCpH,2022-05-01,Retained,1,1500.0,
HYigkYLRVBikZP,2021-11-01,Revived,1,1.0,
HalC571v69o79p,2023-04-01,Retained,15,201888.0,
Hc9M8wJpG5y1z2,2023-05-01,Retained,9,118260.0,
HgCV9yxvqpGTzi,2021-11-01,New,5,699.0,
HsDyHdBDI8Pvyc,2022-07-01,Revived,1,2099.0,2022-08-01
IAfnakB0cFlhAp,2021-10-01,New,1,10.0,2021-11-01
ICnHtQK7hiZaBG,2022-01-01,Retained,3,147392.0,2022-02-01
IDqJEvgWtGavV4,2022-05-01,Revived,1,2400.0,2022-06-01
Fr5DE4eTEZfJ90,2022-08-01,Revived,1,49.0,2022-09-01
G1REiV2bN6q62G,2022-12-01,Retained,22,6561.13,
G1REiV2bN6q62G,2023-01-01,Retained,97,15926.16,
G4Y72CGjmFTAqU,2021-10-01,Retained,39,50021.0,
G4Y72CGjmFTAqU,2022-01-01,Retained,38,49468.0,
G4Y72CGjmFTAqU,2022-02-01,Retained,42,48989.0,
G4Y72CGjmFTAqU,2023-01-01,Retained,100,93528.4,
G4Y72CGjmFTAqU,2023-04-01,Retained,86,82836.5,
GE2qWU1SoukfF7,2022-02-01,Retained,4,3700.0,
GKxMH1a7SxrkS3,2022-05-01,Revived,3,533.95,2022-06-01
Et4gEkmbyi3yig,2022-03-01,Retained,1,1.0,2022-04-01
EuHjQoxOH0Cspw,2021-10-01,Retained,1,1500.0,
EuHjQoxOH0Cspw,2023-04-01,Retained,1,17700.0,
F4VBXrIKEIrqjU,2022-03-01,New,1,13000.0,2022-04-01
FEIRdMYZfKTgGl,2021-12-01,Revived,1,1.0,2022-01-01
FHChmrXJpkx889,2021-10-01,Revived,2,1398.0,2021-11-01
FOE0YHBlM884j7,2022-02-01,Revived,2,10762.68,
FPi0XUxYNi6pJK,2021-10-01,Retained,24,41049.0,
FPi0XUxYNi6pJK,2023-06-01,Retained,48,41579.0,
IOxRRa2owowOz7,2022-07-01,Retained,1,2900.0,2022-08-01
IP2MCt1U0krBUH,2021-12-01,Retained,1,10860.0,2022-01-01
ISVpAvHGGfTiPX,2021-12-01,New,2,200000.0,2022-01-01
ITMMHiwjsuBAZt,2021-12-01,New,1,10000.0,2022-01-01
IXzby4V60AAXSB,2022-05-01,Retained,1,12000.0,2022-06-01
GWGrw75lo2SkFq,2023-01-01,Revived,2,3450.0,
GlHSc1pZQ6dguF,2021-11-01,Retained,4,9020.0,
GnFMsFwkStWtki,2022-07-01,Revived,1,1947.0,2022-08-01
GteaP9bjqKxdwy,2021-12-01,New,11,330555.66,2022-01-01
GuMDzYEYlNkkfA,2021-12-01,Revived,15,13800.98,
GxYoZEwa1OqmmO,2021-10-01,Retained,533,1873870.65,
GxYoZEwa1OqmmO,2023-04-01,Retained,555,7370383.7,
H2JxjFKdIocvvz,2022-01-01,Revived,1,11151.0,
H8zFisz8e8cqf2,2021-07-01,New,3,1821.0,2021-08-01
H9NfOTbEwShe2g,2022-11-01,Retained,1,20000.0,2022-12-01
HFMigawsniruHm,2021-10-01,Retained,4,3948.0,
HFMigawsniruHm,2023-01-01,Retained,12,8846.0,
HFMigawsniruHm,2023-04-01,Retained,9,5390.0,
HHgXSIi1cjIz6e,2023-02-01,Retained,5,950.0,
HIqhIRv9cRJPPc,2022-06-01,Retained,66,28979.82,
HOoX0RuWbL3fhH,2021-10-01,Retained,13,38942.0,
HOoX0RuWbL3fhH,2022-05-01,Retained,6,11040.0,
IfA8wuSZKRaVYY,2022-12-01,Retained,29,30655.0,
IfA8wuSZKRaVYY,2023-04-01,Retained,16,17531.0,
IhG2FIwELsA6BZ,2022-05-01,Retained,4,1674.0,
ImsqWcAQXXrH9M,2022-02-01,New,6,5140.46,
ImsqWcAQXXrH9M,2023-05-01,Retained,52,38405.42,
Ix3hr2jsHtcp9z,2023-04-01,Retained,51,47170.0,
J5NnoSGwlJNw0P,2022-06-01,Revived,1,2.0,
J8312djpF0B99B,2022-06-01,Retained,12341,30022015.27,
J8312djpF0B99B,2023-06-01,Retained,18890,50939968.79,
JAQzfhYxLjQLDz,2022-05-01,New,1,345.0,2022-06-01
JQQwjg6DbllgjK,2023-07-01,Retained,2,8260.0,2023-08-01
JV4mr2HadTh06F,2023-07-01,Retained,9,1470.0,2023-08-01
Ji6g5QHc6nXfqS,2022-06-01,New,2,762.0,
KZT2ObuMi7fnAS,2022-10-01,New,1,10.0,2022-11-01
I8NbddLslW4MEr,2021-10-01,New,2,8600.0,
I8NbddLslW4MEr,2022-01-01,Revived,1,7300.0,
ICLFYIIap2bppp,2023-06-01,Retained,105,349700.0,
ICjcDikvwwxjm9,2021-12-01,Retained,1,10.0,2022-01-01
IDHXoqeuxYPFnb,2023-05-01,Retained,2,1887.5,2023-06-01
IHqhlaXRVY4pPZ,2021-12-01,Retained,2,14500.0,2022-01-01
HQVdgiQlpF9723,2022-03-01,Retained,1,1.0,2022-04-01
HSUpF544TBcL28,2022-02-01,Revived,1,355.0,
HaU8JQHziCJP6I,2023-05-01,Retained,47,29652.0,2023-06-01
HjZeqAHkOmNRPc,2021-12-01,Retained,3,2546.0,
HjZeqAHkOmNRPc,2022-02-01,Retained,1,1371.0,
HjZeqAHkOmNRPc,2022-05-01,Retained,1,9356.0,
HjZeqAHkOmNRPc,2023-02-01,Retained,1,1825.0,
HmZC8xVdWAaZPa,2021-08-01,New,2,33083.0,2021-09-01
Hn116F7Zfl9RkU,2021-10-01,New,15,5933.0,
I1B93NwRsAkiBM,2022-01-01,Retained,171,165219.0,
I1B93NwRsAkiBM,2023-01-01,Retained,179,178526.0,
I1B93NwRsAkiBM,2023-04-01,Retained,179,179789.0,
I1HmxWt9wA5roc,2023-01-01,Retained,20,2029.22,
I1HmxWt9wA5roc,2023-05-01,Retained,27,2739.96,
IOzVxdghAgJpai,2023-01-01,Retained,201,160466.2,2023-02-01
IQBgHQpVycdH03,2021-12-01,Retained,1,2.0,2022-01-01
IStLBJ4J7Yr22e,2021-12-01,New,6,25.0,2022-01-01
ISzSIv7jVIuWeD,2021-12-01,New,2,200000.0,2022-01-01
IUDAChkbQkRLp4,2023-07-01,Retained,4,2080.0,2023-08-01
IYwCzHEINW7muu,2022-01-01,New,5,14.0,
ImFsqAonFm5BhJ,2022-02-01,New,233,13745091.66,
ImFsqAonFm5BhJ,2023-01-01,Retained,101,5343206.18,
ItPXYEyCG86fCZ,2022-05-01,Revived,8,16909.0,
Ittfoe7nEDUr3o,2022-02-01,New,1,10.0,
J5028UTMZvsZr2,2022-06-01,Retained,27,25597.48,
J5028UTMZvsZr2,2022-12-01,Retained,82,109412.9,
J5028UTMZvsZr2,2023-01-01,Retained,87,120813.65,
J5028UTMZvsZr2,2023-05-01,Retained,160,160903.36,
JDa60kyIAwTnL8,2023-04-01,Retained,87,58614.16,
JDa60kyIAwTnL8,2023-06-01,Retained,151,106784.91,
JI037T2eWiFTTl,2023-05-01,Revived,7,5315.0,
JPuUWdCqonqFr6,2022-05-01,New,1,50.0,
JZKweeJzWK9FUZ,2022-05-01,New,1,10000.0,2022-06-01
K35Bvof2A210gb,2022-08-01,New,1,10.0,2022-09-01
K6J30Vc3p3NAI9,2022-12-01,Retained,73,25678.0,
AHiQS5cte0SGYH,2021-10-01,Retained,74225,41674090.0,
AHiQS5cte0SGYH,2023-01-01,Retained,320053,182762955.0,
APz9obQSYlV71P,2023-07-01,Revived,1,5170.0,2023-08-01
Ame69reDt1ivvK,2021-11-01,Retained,1,11000.0,
Ame69reDt1ivvK,2023-02-01,Retained,2,30708.0,
AnnXqaYLhEMQ7U,2022-01-01,Retained,2,9499.76,2022-02-01
BUrfwjVAa8D1b2,2021-10-01,Retained,1,11.0,
B2OiINyOiCb2sv,2023-07-01,Retained,7,165000.0,2023-08-01
BJoIKnUWI4PHYX,2021-07-01,New,9,9772.0,
BJoIKnUWI4PHYX,2022-05-01,Retained,14,32919.2,
BBOP6PeJXAkmzZ,2022-12-01,Retained,4,2108.8,
CAtC05C2Jmas0U,2023-07-01,Retained,24,154719.16,2023-08-01
CNU7iNCpqajCoC,2021-10-01,Retained,1,9000.0,
CZRAwySNlino2Q,2023-07-01,Retained,3,1000.0,2023-08-01
CZlwQaKFps4LFn,2021-10-01,Retained,11,13293.0,
ChIObQYXqbGVAf,2022-05-01,New,1,110020.0,
DMkMDXzdEcRgS7,2023-07-01,Retained,9,85259.05,2023-08-01
Dfo5cZK3bhdWZy,2022-09-01,Revived,1,500.0,2022-10-01
EGI74oeCBiJntn,2022-01-01,Retained,2,2600.0,
EI8hyWNhHLiUk4,2021-10-01,Retained,31,30479.5,
EI8hyWNhHLiUk4,2023-01-01,Retained,54,31570.97,
EIvlODVspX9uuO,2022-06-01,Retained,94,631410.0,
EIvlODVspX9uuO,2022-12-01,Retained,24,201674.0,
En0ictYFghC0F7,2022-08-01,Retained,32,25520.0,
En0ictYFghC0F7,2023-04-01,Retained,217,526990.0,
ErlORDXL2xBE2q,2021-12-01,Revived,1,1.0,2022-01-01
Est2DMdYd211Av,2021-10-01,Retained,196,129895.36,
Est2DMdYd211Av,2022-06-01,Retained,38,20665.77,
Est2DMdYd211Av,2022-12-01,Retained,144,80882.68,
F0Pmfyt1naOOX5,2021-07-01,New,2,791.0,
F0Pmfyt1naOOX5,2023-01-01,Retained,2,892.0,
F0xRz8BFOSwkA4,2022-06-01,Retained,3,19250.0,
F0xRz8BFOSwkA4,2022-12-01,Retained,6,13449.0,
DSHuLTGYH8HWob,2022-08-01,Retained,7,206250.0,
DTATcrnT2Sq0Io,2022-05-01,Retained,13,281008.22,
DTATcrnT2Sq0Io,2022-08-01,Retained,16,256668.03,
DTWZeNFA7spWU5,2022-05-01,Retained,3,2459.55,
DpljxFZAuVznVf,2021-12-01,Retained,622,290124.39,
DpljxFZAuVznVf,2022-02-01,Retained,419,255019.92,
DpljxFZAuVznVf,2023-02-01,Retained,425,391735.53,
E4HjkNqVIeQVG4,2021-10-01,Retained,20,68018.65,
E4HjkNqVIeQVG4,2022-08-01,Retained,9,60863.89,
E4HjkNqVIeQVG4,2022-12-01,Retained,17,87651.0,
EhY3aBavUuM1e6,2021-10-01,New,19,19.0,
Eqv6ksiZwDfBdi,2022-08-01,Retained,50,1126094.0,2022-09-01
Et0uzhZDqxu9QY,2023-06-01,Retained,1,31731.6,2023-07-01
DFdH7cuzwBpEsL,2022-12-01,Retained,5,1056264.11,
DFdH7cuzwBpEsL,2023-01-01,Retained,6,1223854.7,
DdkztctXgf8xbp,2022-10-01,Retained,1,6000.0,
DfjwRJD3UIt9Z5,2021-11-01,Retained,7,22490.0,
Dtcv1xHwvpuohf,2023-07-01,Retained,174,65213.19,2023-08-01
DyjcxQyahhuYRB,2021-11-01,Retained,5,646.75,
E4i8B3WOHEj4GS,2022-05-01,Retained,17,10000.0,2022-06-01
DFlr81uK9mwYTf,2023-02-01,New,7,76867.06,
DLImvCC15OfCp3,2022-12-01,Retained,131,105010.03,2023-01-01
DaDHkUfnE6UPlY,2023-07-01,Retained,8,6464.25,2023-08-01
ELoJsnp7fDi3cP,2023-07-01,Retained,2,2.0,2023-08-01
EbIDK2TrslIWar,2022-02-01,Retained,1,1.0,
EvItZV8SZTlkvW,2021-12-01,Retained,1,30444.0,2022-01-01
EyjJgvzT4FBOwO,2022-08-01,Retained,8,4742.97,
DV6hGKnuxDAOY7,2022-06-01,Retained,4,36095.0,
DV6hGKnuxDAOY7,2022-12-01,Retained,1,1.0,
KmZC3AMag1JPQ6,2023-04-01,Retained,2,17098.1,
KnNcBYCUY5nEpc,2022-12-01,New,1,1.0,2023-01-01
INlvMvZ9atamwu,2022-08-01,Retained,11,18069.0,
INlvMvZ9atamwu,2023-01-01,Retained,24,8200.0,
GrdvOAngbxcxHC,2021-11-01,Revived,1,900.0,
H3TtsNAk7keAje,2022-04-01,Retained,2,31500.0,
HA7zLsUJreduXw,2023-04-01,Revived,231,315063.65,
JZ3n7DqHj48pdB,2023-02-01,Retained,38,36148.0,
JioD0muHfT4fm2,2023-07-01,Retained,2,4720.0,2023-08-01
Jwk8qJNjTdrEax,2023-07-01,Retained,1,49.0,2023-08-01
KF32B72j1Mgx8l,2023-07-01,Retained,3,4382.02,2023-08-01
KH15Q90tQLCEht,2023-01-01,Retained,14,7549.8,
KQ0rsQKaDa0Xxh,2023-07-01,Retained,54,11940.95,2023-08-01
HDmnHdSMC0GIsg,2022-08-01,Retained,2,1828.0,2022-09-01
HLJkDVuijoWwGb,2021-07-01,New,1,1.0,
HVgsvKTwhFDXLa,2023-07-01,Retained,3,8000.0,2023-08-01
HYSCB2nF4wAwFK,2022-05-01,Retained,2,1275.0,2022-06-01
Hrr4u68jY5vxiP,2022-08-01,Revived,10,4990.0,
IQB2pQlsvYTDVf,2021-11-01,New,2,100.0,
ISTUH870IONUEE,2021-12-01,New,2,5003.0,2022-01-01
ISZh5BcivM5OJz,2021-12-01,New,2,200000.0,2022-01-01
IU5MZGsl0jKvHG,2022-05-01,Retained,1,1.0,2022-06-01
IXZeeCBiggiYJz,2021-12-01,New,2,60.0,2022-01-01
Ia4huWrskb4plo,2022-04-01,Retained,5,78930.09,
IfZ3SVTfpdSjIT,2022-08-01,Retained,1,9000.0,
IjFMTfDhAWvHrQ,2023-01-01,Retained,235,6564678.82,
InZHnej7ybyuEj,2023-07-01,Retained,1,3300.0,2023-08-01
IomjPRNJhl8N7i,2022-12-01,Retained,1,10.0,2023-01-01
J2aeOdhoGNhyJG,2022-05-01,Revived,2,278.0,2022-06-01
K6cU8rP9t1p644,2023-04-01,Retained,576,1724880.94,
KAIYVNw8g0leiZ,2022-08-01,New,9,1146.96,
ID4976ksDKEjIf,2022-05-01,Revived,2,16424.94,
IIFJQj8iwerAkW,2022-06-01,Retained,1,660.0,
IIFJQj8iwerAkW,2022-08-01,Retained,8,2560.0,
IIFJQj8iwerAkW,2023-01-01,Retained,4,1835.0,
KnBAUPylGIyea1,2023-05-01,Retained,2,60.0,
KounIcySSDJzES,2023-06-01,Retained,4,3897.0,2023-07-01
KIUExrvj1wQSMe,2022-12-01,Retained,2,3397.0,2023-01-01
KK3H14OnXYf9F4,2023-01-01,Revived,1,927.42,
KKVDb2jrZJeJL2,2023-05-01,Retained,1,21999.0,
KNCiJ1TwRLlIq1,2023-02-01,Retained,2,150000.0,
KSlR2YgeK5OcVk,2023-04-01,Retained,15,5250.0,
FmgDNE2H25CMdN,2021-10-01,Retained,21,600247.8,
FmgDNE2H25CMdN,2022-06-01,Retained,128,2321280.8,
FmgDNE2H25CMdN,2023-01-01,Retained,74,2697425.4,
FrxwpC93v5ZaHt,2022-02-01,Retained,37,67872.5,
FrxwpC93v5ZaHt,2023-04-01,Retained,111,142953.37,
GDyUbAq92a21X3,2022-08-01,Revived,3,3601.0,2022-09-01
GETFDObGdjibUW,2022-05-01,Retained,14,16092.0,
GETFDObGdjibUW,2023-01-01,Retained,11,26489.0,
IcVXpnVOl4m0Xt,2022-12-01,Retained,2,2398.0,2023-01-01
IgmxFstNs23qDB,2022-08-01,Revived,2,144651.87,
EzMxuwMvgJMaWy,2023-07-01,Retained,1,1010.0,2023-08-01
FBadizp01XHFNx,2023-05-01,Retained,5,5850.0,
FPP7gUzcumJwJe,2023-06-01,Revived,2,735000.0,2023-07-01
FQKCW1lIVmktCn,2022-04-01,Retained,1,1099.0,
FSbO4GmR5mK0VU,2021-10-01,Retained,16,4823.0,
Fb1mm5XQep21MJ,2022-08-01,Retained,1,51500.0,
J7Luizzsu4Yo5S,2022-06-01,Revived,5,13317.0,
J81H24rsptc8SG,2023-07-01,Retained,33,92496.0,2023-08-01
JJgAeNgvTM04Ze,2022-04-01,New,3,26000.0,2022-05-01
JMoft7ZofYaGDW,2022-12-01,New,1,360.0,
JO1kMz90zx5VjB,2023-01-01,Retained,4,19509.04,
JXytVXe8xtw7wP,2022-05-01,New,1,1.0,2022-06-01
JoWg0Wbx8xtEpG,2023-01-01,Revived,3,3.0,
KNJSQpHmu3fDrl,2023-04-01,Retained,1,32274.0,
HxLMNMamhulvkb,2021-10-01,Retained,38,29648.1,
HzMfdrauEKRsWd,2022-05-01,Revived,2,1998.0,
I0ZzxDWyl40xmN,2023-01-01,Retained,6,69950.0,
I1CqnUh5YX2bCU,2023-07-01,Retained,1,30000.0,2023-08-01
I2W1boFjqk5ffI,2021-10-01,New,1,100.0,2021-11-01
FR9alwPNPZFKwb,2021-09-01,Retained,5,2601.0,
IIg5e0k8UhX47D,2021-12-01,Retained,1,3.0,2022-01-01
IKBMoNUfoCzke0,2021-11-01,New,8,78419.0,
ISuV5Lv8jkIEA3,2022-03-01,Retained,27,278507.34,
9dETUsL1bX5cq9,2023-05-01,Revived,1,1000.0,2023-06-01
AzX8RuHio7CehX,2023-06-01,Retained,1,23600.0,2023-07-01
BcHueGealypNGE,2022-09-01,Retained,3,6000.0,
BfWraVphSEjApV,2022-03-01,Retained,13289,115538216.37,
BfWraVphSEjApV,2023-02-01,Retained,45426,367946886.09,
GCvYxtz1PgY45V,2021-09-01,Retained,7,37350.0,
H2L3BkyV8YnvdT,2021-07-01,New,21,43835.5,
H2L3BkyV8YnvdT,2022-08-01,Retained,12,55708.2,
H2L3BkyV8YnvdT,2022-09-01,Retained,8,27328.5,
H6cc7EOoI0wJrV,2022-06-01,Retained,1,2000.0,2022-07-01
HJ9ucVL952sTr9,2023-01-01,Retained,2,898.0,2023-02-01
HLLuKTHqcEtxfb,2022-12-01,New,1,10.0,2023-01-01
HMpVgNimK1f8SK,2021-07-01,New,5,3245.0,
HSJWcwBkSF5AU4,2023-05-01,Revived,1,11.8,
HSL31OKhBJcZFq,2022-03-01,Retained,1,21999.0,
DiapsmILWh0848,2022-09-01,Revived,1,540.0,2022-10-01
EEwOfhSkHpW9Ex,2022-09-01,Retained,24,178039.0,
EjitWgyQt0IVkw,2021-09-01,Retained,38,22962.0,
EjitWgyQt0IVkw,2022-04-01,Retained,21,8379.0,
EjitWgyQt0IVkw,2023-01-01,Retained,6,2394.0,
EkwGJbZe7EXgKs,2022-08-01,Revived,5,43831.87,
ErJdBa9i50TEXm,2021-09-01,Retained,1221,524148.86,
ErJdBa9i50TEXm,2023-03-01,Retained,699,267992.96,
Ey5R3tGQ9Kl7Vh,2022-07-01,Retained,5,3395.0,2022-08-01
BUQdWbjkkk99oI,2022-04-01,Retained,46,216478.89,
BUQdWbjkkk99oI,2023-01-01,Retained,69,381376.04,
BUQdWbjkkk99oI,2023-03-01,Retained,63,312521.79,
CYtaWmsyXKeGfX,2022-04-01,Retained,295,564363.26,
CYtaWmsyXKeGfX,2023-03-01,Retained,272,939162.19,
CZIHm2FZWKouw0,2021-08-01,Retained,4,3720.0,
CZIHm2FZWKouw0,2022-07-01,Retained,18,18771.0,
D69foRbeb4tevg,2023-06-01,Retained,7,932829.86,2023-07-01
HfmeY3lGB39oRj,2021-08-01,New,9,13199.4,
HnKrF4zvFqEULL,2022-02-01,Retained,1,10000.0,2022-03-01
I81Kp0LYYFCErx,2023-02-01,Revived,1,12000.0,2023-03-01
DaBYUnzilFGMHT,2021-07-01,New,3,900.0,
I6ofUWQQAEP3Jf,2022-03-01,Retained,1,10.0,
H9R6H8vWfgIv58,2022-03-01,Retained,4,90000.0,
HK8FMG7rYJgjGI,2022-04-01,Retained,1,99.0,2022-05-01
Hjn4qTcgKZXcNF,2023-01-01,Retained,44,46200.0,
Hjn4qTcgKZXcNF,2023-03-01,Retained,29,30450.0,
Gsior9E9T8Cmms,2022-04-01,Retained,6,39989.3,
Gsior9E9T8Cmms,2023-01-01,Retained,16,240426.0,
Gsior9E9T8Cmms,2023-03-01,Retained,6,110004.3,
HCFUvhepJbFwZt,2023-05-01,Revived,1,41000.0,2023-06-01
HG6V8BSp2DcWYm,2022-03-01,Retained,4,6688.0,
HNdQeVHTgPlwxl,2021-07-01,New,2,1998.0,
HpJBo7pG3tiioK,2023-07-01,Retained,17,58605.0,2023-08-01
I5Vnn6WbtoEWvd,2022-03-01,Retained,418,17407175.18,
IYAosLOE8YjyF0,2022-03-01,Retained,2,120.0,2022-04-01
Im2SYvRoonY9J6,2023-01-01,Retained,199,469320.0,
GcZB5pCUZ90Eso,2021-07-01,New,17,240970.62,
GcZB5pCUZ90Eso,2021-11-01,Retained,11,81423.24,
GmYrgsz4Iraf7Z,2022-11-01,Retained,98,991678.79,
G0AUs5Jwdu6ynw,2022-08-01,New,441,1023106.33,
GA9A1JTYi4fAWm,2023-02-01,New,1,25000.0,2023-03-01
F9pQOhrloHI94D,2021-08-01,Retained,25,120386.0,
FSzdq2ZnuweUF9,2022-05-01,Retained,4,80342.71,
FTldhMuIPWRflm,2022-12-01,New,4,40.0,2023-01-01
FaVRKmhHtn92gx,2022-01-01,Retained,3,2547.0,
FaVRKmhHtn92gx,2022-04-01,Retained,3,1947.0,
FaVRKmhHtn92gx,2022-06-01,Retained,1,849.0,
Fpy1YggkuUUTc6,2022-08-01,Retained,10,1101.0,2022-09-01
FBbKPk8oAscPQ4,2022-03-01,New,2,1010.0,
FBbKPk8oAscPQ4,2023-05-01,Retained,1,1000.0,
FCIrJE9wBcKqeP,2022-02-01,New,2,600.0,2022-03-01
FCLYCg9qPYRlGT,2022-02-01,Revived,2,17500.0,
FbFxeqThPJewm3,2021-08-01,Retained,15,13840.56,
FbFxeqThPJewm3,2022-12-01,Retained,3,2805.62,
Fmn4mmPC46kTUV,2022-07-01,Revived,1,50000.0,
FrubxDAw0jGbQS,2023-06-01,Revived,1,499.0,2023-07-01
Fz3Qw6tSfnE5G4,2022-07-01,Retained,1,1.0,2022-08-01
F5dvcSB7yNIZWE,2022-04-01,Revived,185,154998.75,
FKjOFaGLdeq1p3,2022-07-01,Retained,1,300.0,
FUUXGkKX8pC8ot,2021-08-01,Retained,9,7592.0,
FUcxYEJOFUafDS,2023-04-01,Revived,1,16000.0,
G7NuIpcykWIS9n,2021-09-01,New,1,799.0,
G8S48c0F0d54zT,2022-01-01,Retained,950,4739954.08,
G8S48c0F0d54zT,2023-03-01,Retained,1080,4944516.21,
GM0zRIlEWsdPUM,2021-07-01,New,11,4300.0,
C4Ox2OP3kdXKE0,2022-12-01,Retained,55,834900.3,
CD4xvVjquOSroH,2022-06-01,Retained,1,14000.0,
CHe7SbTA75byem,2021-07-01,New,346,1943716.33,
CI1lxqnvZ4vewB,2022-06-01,Retained,1,100.0,2022-07-01
CWCkNS3UCc2gqZ,2021-07-01,New,3,6074.0,
CWCkNS3UCc2gqZ,2022-09-01,Retained,13,27480.0,
Cr9k2hfiAh3VaO,2021-07-01,New,908,2252407.72,
Cr9k2hfiAh3VaO,2021-11-01,Retained,707,2725702.46,
Cr9k2hfiAh3VaO,2022-08-01,Retained,817,3660002.66,
Cr9k2hfiAh3VaO,2023-04-01,Retained,1911,4647632.29,
D1BxRcoGiWvkh9,2022-04-01,Retained,1,12000.0,2022-05-01
DTXDDHexS6wVgh,2021-07-01,New,8,39525.0,
Df3Z1vStvfDbf5,2022-01-01,New,1,25980.44,
GZO91DY0UAz7pV,2021-11-01,Retained,20,97000.0,
GZO91DY0UAz7pV,2022-08-01,Retained,12,57699.99,
Gi6j8n7e9gzKhI,2023-06-01,Retained,2,3895.0,2023-07-01
GSxt4TVIPqfQ58,2022-03-01,Retained,376,276566.0,2022-04-01
HeNsKQXPelFewU,2022-06-01,Retained,747,11579191.64,2022-07-01
HsH2KJDriqh9RZ,2021-11-01,Retained,6,2617.8,
HtmPBjxoXBKUwi,2021-09-01,New,1,1.0,2021-10-01
HxeUigNNRrFnHP,2021-09-01,New,51,130421.3,2021-10-01
IAAr8kauDaHPek,2021-11-01,Retained,3,106615.0,2021-12-01
IAr41YZkIkuIHK,2021-10-01,New,1,118.0,2021-11-01
9NpBvih8SA7vWO,2021-09-01,Retained,410,105498.0,
GdR7O5gZ4UzE7t,2022-07-01,Retained,9,7240.0,
GyOP8CYaC7jte3,2022-01-01,Revived,1,2000.0,2022-02-01
GpbgmoYVoAm6Yt,2021-10-01,Retained,2,1659.0,2021-11-01
GtAPr6IMd9hXSn,2021-09-01,Retained,79,1646644.87,
GtAPr6IMd9hXSn,2022-04-01,Retained,171,4049671.08,
GtAPr6IMd9hXSn,2023-03-01,Retained,674,3657784.06,
